X_Temperature,X_Humidity,X_Altitude,X_ClimaticConditions,X_RestTimeFromLastMatch,X_AvgPlayerValue,X_MatchRelevance,X_AvgGoalConcededLastMatches,X_SupportersImpact,X_OpposingSupportersImpact,Y_Dehydration,Y_Hyperthermia,Y_AvgSpeed,Y_AvgTravelledDistance,Y_PressingCapability,Y_PhysicalEndurance,Y_MentalConcentration,Y_EmotionalMotivation
0.866666666666667,0.58692535597751,0.912068965517241,0.626368686771598,0.857142857142857,0.641631167720519,0.357037046484101,0.43251156721242,0.502903644175685,0.531869192350712,8.79490753728408,6.80479555722627,1.71488500166795,-5.22551107917522,7.10555682645888,-0.61372330436575,10.9749231058947,7.94367166865997
0.466666666666667,0.510165829496036,0.951436781609195,0.545687618836844,0,0.786386643614576,0.477461629656059,0.0845632009931328,0.515737950486688,0.517026020618892,6.25422117735906,8.20412163674125,2.40006810767725,-3.9677002220278,9.19243917060592,-2.07623001267423,11.0741642067514,8.63044978010194
0.533333333333333,0.336937569168769,0.345977011494253,0.594784870818604,0.428571428571429,0.289150493176199,0.393302143982509,0.716676412592981,0.548114607477473,0.625088433073266,2.96548335771462,8.94038117567588,-2.33582823152001,-3.19990736128743,6.31409493727544,0.475975013704848,8.208297082936,6.70017474453668
0.166666666666667,0.296377297058428,0.290229885057471,0.377394543616383,0.285714285714286,0.497868010687049,0.583776962436346,0.506787379534883,0.367386099395217,0.420795070813155,3.34290871440742,2.04024315681107,4.27061500112884,-0.364482166126724,10.649623519712,3.02039592244298,11.2623821521627,9.06969852119916
0.633333333333333,0.192683539411353,0.886781609195402,0.441486198923049,0.142857142857143,0.818434615976952,0.647763998079177,0.328087741248748,0.613866599000347,0.233587496384225,3.58736149535912,3.98912798895489,3.12043533785208,-1.25271023921565,11.0474661348025,0.369484606452989,16.3004609691477,16.1400757794396
0.966666666666667,0.41996269278022,0.210057471264368,0.573108378899363,0.714285714285714,0.595128292529225,0.240428831472979,0.753524141094147,0.657992192529238,0.617789739356807,8.2114663841927,10.7374405132006,1.4115660411047,-0.450832156814243,8.26926317031751,-0.24762918668897,10.7361221472994,9.65146325845301
0.533333333333333,0.0304922532675546,0.130747126436782,0.421441988469745,0.285714285714286,0.5364246089182,0.538542979784899,0.836005824603354,0.369879687455722,0.42779172023683,4.68389842243563,2.19808561182872,0.280798038008331,-0.880069725161721,9.95308314359738,1.73147223755762,9.96331042054317,9.60158357279122
0.466666666666667,0.562061771855826,0.520402298850575,0.317581951309868,1,0.330873140619941,0.546359870463748,0.253716352276902,0.601893171426506,0.43092609385357,5.15022409383258,6.74227262959545,5.36222464657356,-2.76407612042041,12.4066918103742,3.36262393027682,12.6815471214774,10.0220677814549
0.8,0.487346691631313,0.905459770114942,0.484028282162435,0.428571428571429,0.411690226251413,0.433686791943662,0.53442501679032,0.633704104397323,0.53609108514398,7.70078926385778,7.66854097886057,0.404049503388066,-5.81377987415391,11.3044003724352,2.11869777649926,8.6900422195793,9.94791713470928
0.0666666666666667,0.380867475232985,0.402586206896552,0.652896516422467,0.714285714285714,0.794006240687227,0.600761657685568,0.435165232964158,0.272126531208397,0.448856884862801,2.55705828340801,3.03352860864275,3.99731827533025,-1.53344547906488,10.8706332331912,3.35075595728857,14.3410811682365,11.8661400495263
0.9,0.655722930392156,0.215804597701149,0.436308190941128,0,0.343208220509353,0.445814410847028,0.157704145695579,0.505939861063028,0.593699962739784,6.4112902699703,7.34157794989486,-3.64864503960842,-10.8144767230939,3.74209127936984,-4.06274825776181,4.69421662502801,7.89602713010624
0,0.732591117432418,0.078735632183908,0.517572616268112,0.571428571428571,0.462606735967318,0.307092305617082,0.600481203671839,0.53862525680156,0.61936292727936,1.98227059178849,3.78625867273785,3.74090629635326,-3.18461313699323,6.67280334743844,5.42325330744473,6.83131373146242,10.0485197268662
0.5,0.349240218525503,0.933045977011494,0.464034647470156,0.571428571428571,0.367823667799665,0.367934010504942,0.937450760032403,0.470800550512579,0.660155253186423,5.98916050064581,5.0213265518364,1.7222736261385,-3.97823264613549,7.35021982222403,2.11468029336702,8.42750476571011,8.0803355105889
0.7,0.508518058886208,0.602873563218391,0.307057240305065,0.857142857142857,0.679570619604256,0.58340897743186,0.107758578775102,0.538343659732791,0.472275345492464,7.18866020619304,5.18377678301806,6.77954338456263,-2.77615223508538,11.9268927157233,3.8374226583761,14.3784938685984,12.0365477712627
0.566666666666667,0.468076720853583,0.377586206896552,0.500105075875666,0.714285714285714,0.567779031870686,0.555748663215644,0.899981434728875,0.57155110070516,0.584634517033171,2.34198443863036,6.26560170171838,0.329502018825701,-3.24113634578495,11.1094848921155,3.16551154417875,12.9122571858388,11.0535836143729
0.466666666666667,0.402613456502817,0.664942528735632,0.5942433857401,1,0.651776846130543,0.578375010283363,0.550464991190469,0.519086913278665,0.399360785171827,3.59630391321558,5.88064080371926,5.51486142404864,-0.202483851251477,12.9157464819867,9.33240068295101,14.1379006234107,9.38758202618303
0.3,0.732399881487524,0.792241379310345,0.435351470505013,1,0.491113748307781,0.531579929396123,0.427356686821267,0.533694036756824,0.531907538344404,1.64521918920959,3.62180217675699,5.7159152497709,-3.18628622933385,11.610187951281,6.20244146782436,12.2706558969721,9.78405842640575
0.6,0.939243751836865,0.333333333333333,0.33138688114544,0.142857142857143,0.398458234911806,0.593620149623463,0.152380830362768,0.441181520499913,0.552148418097377,6.07103908888257,9.55291180281052,-2.7097118974288,-6.65009009497464,7.02579396392118,-5.75350690025443,9.29476663522041,11.1528658513831
0.933333333333333,0.576836727227649,0.692816091954023,0.431436530759269,0.142857142857143,0.477484208997986,0.31883849854293,0.247546002513464,0.59937850128661,0.363336053608152,6.47689878504267,10.0057951377164,-3.38657235572922,-8.10528945797059,6.53327244350428,-2.24825028053188,7.98172876426435,7.59778520837081
0.7,0.285799567258689,0.203735632183908,0.541446185791573,0.857142857142857,0.0665876229516056,0.476079942003456,0.447368793703639,0.481556217201433,0.507823529062969,4.16294673951384,5.66811487491404,1.8457762594708,-4.28801877941152,9.93702823050871,4.43824971763911,6.84273115253339,9.39668007291405
0.966666666666667,0.230110854248974,0.958908045977012,0.455845650128231,0,0.411028487183606,0.432446795251688,0.532783437696949,0.533615313124279,0.621893885398748,8.07690928259452,10.1929344162945,-3.632341082518,-6.74351140676118,4.89741937172195,-6.17775054037298,6.26266614009368,9.39993068864651
0.1,0.548128444811533,0.711781609195402,0.541108843784717,0.428571428571429,0.969091958454476,0.495209719662584,0.354651134298573,0.596795585070069,0.436791645562309,3.86785495078747,4.02107754430024,5.75240433944751,-2.27686686693758,15.3133148985916,3.72700653828686,15.2131250787615,11.5950143450017
0.5,0.394380083362077,0.166954022988506,0.277391975515597,0.285714285714286,0.780721030890361,0.617919086756739,0.773114812272379,0.438774822470634,0.427682333739612,4.07372486897548,5.33644803183132,1.60578458329847,-0.753768574864288,12.8982523874051,0.67647176284939,10.9368177542818,15.696699046496
0.1,0.353348334650485,0.442816091954023,0.557711090713493,0.714285714285714,0.729017888682995,0.441919203550886,0.881681142450407,0.474872510833941,0.599304929125653,1.37869256101122,2.33436751781516,5.88604663160704,1.64728857128855,14.0067698364746,4.83656780950655,12.1541171859303,12.6732540080638
0.533333333333333,0.530122949251514,0.633045977011494,0.472359595353679,0,0.765650616008666,0.52511280691659,0.734092093476126,0.513641795872759,0.498882028593599,6.78574812428561,8.20085855635584,3.32668671460278,-2.88593641964037,7.48328597003982,-3.53563828291678,13.6866579514035,13.037020978129
0.7,0.285144131481713,0.930172413793103,0.316840011661005,0.857142857142857,0.756580803862821,0.306060139714262,0.406432206360085,0.485882383877585,0.397366378272624,8.34605832494515,6.45022314613595,4.75386501230757,-3.73854903940414,8.31257091198918,1.43229951670969,13.3374021628859,8.38671779774552
0.133333333333333,0.610234074244658,0.529310344827586,0.476219315932181,0.857142857142857,0.843270317045169,0.39856121674257,0.604178745602068,0.3661608086985,0.426368105644855,3.00737307012468,4.53595904112634,8.47272286267687,1.41945520368853,13.3575166285921,3.08523962269715,12.3792171453935,9.81165080295053
0.8,0.141707763926488,0.626436781609195,0.557190701039216,0.571428571428571,0.770156849951834,0.596973491641949,0.641105051660087,0.565691175361121,0.540688525385821,6.78140864246873,7.13542700806906,3.06162164386025,-4.10243401530357,12.6794055950839,5.69162164128819,15.1605022247066,13.858572014842
0.4,0.101029802383744,0.680747126436782,0.641411665576478,0.285714285714286,0.978660928731569,0.413999644767781,0.127466836015375,0.315633128138698,0.515844861328974,1.3865067116192,3.43924051903404,3.74249572092309,2.04736199257168,7.09359129290675,2.23128417296265,12.4938389461465,11.6260300675068
0.9,0.366182744024373,0.923275862068966,0.714479715900296,0,0.111359442553858,0.595332721239152,0.496191996945931,0.482297043576872,0.445195020789378,9.33398812437846,5.52380253877555,-6.9373259926362,-8.70159378579913,2.45453184660807,-6.21606863266655,4.29312597306705,8.38606275983498
